,Tweets
6296,Prime minister of New Zealand Jacinda Ardern has had 3 vaccines combined with one of the strictest (still ongoing) lockdown policies and the fucker still got Covid before I did. Work that one out
6297,"@katie_klass35 Days ago Australian medico minimisers we’re ridiculing those suggesting Covid was linked to Hepatitis. Will be interested to see how they pivot.

https://t.co/MSiN93g33G"
6298,@LoriAnneThomps2 @KSPrior 2/I still support a regional crisis pregnancy center but cannot take part in a movement that tries to send as many sick &amp; elderly people as possible to an early grave via COVID (that might as well be euthanasia) or blocks asylees/refugees fleeing murder from finding safety here.
6299,@MojackMarine This (and COVID) is why I don't go to movie theaters anymore.
6300,"@GMforces16 @basil_ireton @BreezerGalway @hibbsy1973 @adamclarke3006 I have an open mind. Which is why I know your ""wait and see"" and ""they are"" are bull shit. I also said vaccine injuries occur, but they are vanishingly small, and the risk from covid outweighs them statistically as well. So don't give me that. It's YOU with a closed mind."
6301,"@Rosenlaw @HunterJCullen 🤷‍♀️ That just tells us how dedicated they were to their military service. A number of vaccines are required for deployment, including COVID. Good riddance to fake service members."
6302,Biden sets aside COVID-19 funding to secure tens of billions to ESCALATE war against Russia.  He really deserves to be impeached and removed from office.  https://t.co/a2AlX37sT9
6303,Covid Vaccine passports are soo pointless no one actually checked and it was a ‘requirement’ to enter that country lol
6304,"May 1 - May 15

Two weeks during which we both had Covid. I have no idea how we got this all done. (That’s a lie, it was @BurnsieMN. That’s how.)

Backyard hangs at our place 🤙🏻 https://t.co/yCFej3QFwk"
6305,@kat8888 @JoJoFromJerz @Acosta Just like Covid… mah freedumbs!!
6306,@700R____ @thegelassenheit @NPR 🤣Zero illness here. It takes a lot more than one person to anonymously gather the proof you all leave in public on social media of so very many things.😏 Just ask all the nurses who lost their jobs for spreading covid misinformation on social media. That's just one example.😏🥳
6307,@michael_tarui Anti-COVID vibes please (got exposed a couple days ago)
6308,Damnit I got Covid 😠
6309,@Alf954 20-21 season was the real covid asterisk
6310,"Disappointing end to the season for my local lot, but I'm proud of the efforts we put in post-Covid 👇

https://t.co/fVxSp0EmGf"
6311,"@TannehillChuck @KoreyKruse @EdwardGoldberg @maggieNYT Pfizer made the vaccines I’ve gotten. I’ve had 4 of them.
His/GOP/RW media fumbling of COVID science killed tens of thousands of anti-vax Trump-ey Republicans that could have been easily prevented. https://t.co/wUhlx5smOb"
6312,"@wabbit011235813 ""We can't stop covid. It's airborne.""

""We can't stop Omicron. It's too transmissible."""
6313,"Cliff Fragua (Jemez) &amp; Anthony Romero (Cochiti)'s exhibit ""Advancing Traditions into Contemporary Form During COVID,"" is comprised of sculptures made in various shapes and types of stone, exemplifying the artists' technique and style. https://t.co/ufGrX6goPg"
6314,"@AnishqaV @bellasctrl @gabezinhor @remstruck @PopBase @BTS_twt Do they mean cases of xenophobia against bts??? Are they serious 💀💀💀 literally when the pandemic started everyone and their grandmas were calling BTS covid-19 and even before that, when they broke out everyone was misgendering them on purpose and being racist"
6315,"There's a Covid caused depression.
You could get Covid tomorrow and lose your job.
Infected run wild in the street.
The Air is unfit to breathe, the food unfit to eat, laced with Covid.
There's no end to it.

I don't want this ""living with covid"" rubbish.

#CovidIsNotOver https://t.co/Dgwmr2sXDg"
6316,We really got a break from hearing about mass shootings cuz of COVID and now we back to scheduled programming
6317,"@POLO_PrOtotype @S_D_Brown1218 I thought same, but forgot he had COVID. Reason he didn't play first 2. Was in protocols and had to ramp up physical activity."
6318,Did he have Covid because we are hearing from drs that even mild cases can cause all kinds of problems later including unexpected heart attacks and strokes because of blood clotting https://t.co/9uqjuHlnAv
6319,@CNBC @CNBCMakeIt Covid is a scare tactic joke live your lives people
6320,"@charliekirk11 @DineshDSouza my mother also uses rubber gloves to open mailbox bc of Covid fears, and she does not continuously stare at garbage when walking. You calling her a mule? 

Everything there is circumstantial, apart from the phone signals. Nothing else was obvious, it’s a stretch of imagination."
6321,My Google Android did an update yesterday.  So glad my Google weather report no longer shows me the covid updates.  I never understood why that was part of my weather?
6322,"Annnnd there we go. The physician just zoom called me to let me know I'm positive for Covid. Avoided it for the past 2 years in a high-risk job environment, and then I go on vacation and BAM. Well, guess I should have expected that."
6323,@Stevecoady416 @OFFSIDETALK @MapleLeafs @38 Maybe combined with someone better than Mzerek Soup was pretty darn good before Covid pause it affected a lot of players
6324,@lisa_iannattone My GP is super frustrated that she cannot access the post covid viral medicines readily available to covid patients in Europe &amp; Sth America for her patients here. It drives her nuts that so many are going for weeks off work with otherwise treatable symptoms. System is so broken.
6325,"@alisonpalk @dfromHouston @isabelltemple @dr_freshwater @michelleatchi15 Here’s a peer reviewed study that shows the vaccine causes immune thrombocytopenia and thrombosis. And it does this in perfectly healthy people that have no chance of dying of Covid.

https://t.co/2tecoCTU25"
6326,Covid reinfection rates up as people catch it twice https://t.co/pQHE4Sd67o via @thetiser - Another scare campaign as some people used to get the cold or flu multiple times in a year too. Time to get over it. Also Rosie looks the weakest of the siblings.
6327,"@Clara54302265 @CPHO_Canada Data is missing from half the country because there’s no way to report positive RATs. It’s not that it looks good, we’re just not getting the whole picture. People are still getting covid, and most restrictions have been largely lifted."
6328,That first summer that Covid hit &gt;&gt;&gt;
6329,@RichLowry And no pricey Covid test requirements unlike air travelers from Europe…
6330,"@MyMusclesSwolAF @deesemonster @Tasman22121128 @dmcparson Those aren’t promises, they’re lies.
I can promise to pay you twenty bucks tomorrow and if I don’t do it, I’ve failed on my promise.
To say Mexico would pay for the wall or Covid would go away isn’t a promise, it’s lying."
6331,@Rosenlaw Who knew defying direct order could have consequences in military? They are REQUIRED to get many vaccines but they want to make stand with COVID vaccine? Since they obviously believe in conspiracy theories they should not be officers in @usairforce
6332,"@KevinSixx13 Some of us already worried about contracting Covid even though we’ve been boosted, still wear masks, tried to avoid crowds. But you’re right. We didn’t live this long to get killed by stupid. Life is challenging enough. Humanity never evolved."
6333,"Global Smartphone Market to Decline Due to COVID, Inflation: Report https://t.co/Ua4h7Ni8qm"
6334,When is Fox News Entertainment going to be hit with a class action law suit for all their covid and mass shooting deaths
6335,"@tillyakuanipaa @stonebwoy You dey lie tilly, who flow this was supposed to happen since 2020 because of the covid they shawn, do your research well pls."
6336,"+1 E-commerce won't exponentially increase anymore but its share of US retail pen. looks cyclic now. Zooming out, the down half of the cycle looks like ""mean reversion"" - less covid restrictions, less discretionary spending (recession). Anticipating an up cycle to be felt by 2023 https://t.co/cMvJNS5GyX"
6337,"Amidst Saturday’s large pro-abortion protest in Washington DC, Human Events Daily host Jack Posobiec slammed the protestors in attendance for being pro-choice despite remaining mum about the COVID-19 vaccine mandates.

https://t.co/9eLVRyMWt1"
6338,"US equity futures are marginally higher at the reopen following Friday's rally, while focus in Asia turns to the latest activity data from China with Industrial Production and Retail Sales expected to show a severe hit from China's COVID woes"
6339,You could absolutely convince me that HBS hired Nathan Fielder to strategize their Covid programming https://t.co/Wz56DG7mn0
6340,"America: Where if the Covid doesn't get you, manmade environmental harm,poverty, hate crimes, and mass shootings probably will."
6341,@ChadWhitemanFL @DomesticCEOCat @GalFreespirit @tweetsmoe @GringoPistoler0 @JewishWarrior13 @Real_Life_Dad @manhattanmixer @bossadaguns @DaOthrJR @ArgentoSteven Made me feel better with covid.   Got rid of vertigo
6342,"We would have saved 900,000 lives if we had not had incompetent moronic Trump in office when this happened.  How Australia Saved Thousands of Lives While Covid Killed a Million Americans - The New York Times https://t.co/OUjbU9F8Y7"
6343,"COVID-19 Crisis: Almost 500,000 fully vaccinated in Muntinlupa City https://t.co/aeilwHE5KZ #Muntinlupa @googlenews @OFFICIALMUNTI @TigaSouthKaBa @SouthSnippets"
6344,"@RedNinjaPhoenx1 @silentwisperer_ I mean, distance cooperation tends to be a bit kore difficult and leave it's self open to more errors. Not to mention the tertiary impacts of covid. Inflation and stress are at an all time high,and there can often be more distractions at home."
