,Tweets
940,@pattonoswalt Covid showed us that method works.
941,"@FavoriteSon6 Why only #Republicans? Why not #Democrats too? They control the presidency, the House and the Senate.  What are they doing about any of those things? Besides giving our COVID money to the police and Ukraine?"
942,North Korea implements nationwide COVID lockdown https://t.co/avgkh2xDbQ - @YouTube
943,"Covid continues to spread at an alarming pace nationwide, with daily reports of new cases increasing threefold since the start of April."
944,"@LesStonehouse Most under 35s don't have $50k super. Stuck in casual work, who haven't been able to get super as their employers didn't give them the hours to make them eligible to receive super. In any case, if this group had ANY super was prob drawn during covid."
945,knebel get covid
946,"@farid__jalali But hasn’t billions been spent on covid/longcovid research? Also, the ratio of negative/positive longcovid research is massively skewed towards positive. Show me 3 quality papers which come up with even a neutral/undecided conclusion."
947,@MattCKnight You can catch COVID from the air...not sure how those 大白can do
948,#ShiftyScottyHadAGoNowItsTimeToGo #ScottNoAnswers #ScottNoPolicies #ShiftyScottyFromRobodebt wasting taxpayers money on themselves and their donors and #IPA mates posing as #Liberals #Nationals.#FederalICACNowAwaits Trillion dollars in debt before Covid.#AuspolSoCorrupt https://t.co/I7tYQAHFnR
949,"Shanghai aims to reopen more businesses shut by COVID, Beijing battles on https://t.co/0uQu78CWth"
950,"Truth bombs from @MRobertsQLD 💣

United Nations and the 'Great Reset' and COVID https://t.co/CGZEHImj8t via @YouTube"
951,"@EroticaGood Covid has a 99% survival rate. (Damn i wish american schools taught math better) Heart disease, obesity, and cancer have far more casualties per year, so does drunk driving, and junkies overdosing. We haven't shut down our economy for any of em! You've been played!"
952,you know those couples that had to spend time with each other for once because of multiple months of COVID lockdown together and they immediately realized they hate each other and got divorced? shiv acts like that’s happening every time she’s with tom for more than 30 seconds
953,"Since Covid, many churchgoers no longer attend church regularly, alleging it’s easier to stay home and watch an online service. Yet the Bible commands that we not give up meeting together…READ MORE:
https://t.co/vR1rMa6fCl"
954,"Thinking about Memorial Day this year! Thinking about our country and all that's going on! Abortion, shootings, left wing crap at every level of society and government, corruption, covid,  inflation, no work ethic;
Our fathers DID NOT fight and die for a country like that this!😪"
955,@PhillyPharmaBoy @JaradBryant @Karen71255843 @mykeywill Covid
956,Why Is Charles Koch Funding the COVID Origins Cover-Up? https://t.co/Zl9pN7gmcz
957,"She is my MLA too. I sure hope the NDP realizes that unless they address the catastrophic doctor shortage, the hospital wait lists, and the lack of Covid precautions, it will cost them the next provincial election. https://t.co/Dzf7Ajotgf"
958,the way i went the entire pandemic without getting covid till now. fuck my immune system. i feel like shit
959,"@Rosenlaw Gonna have a hard time in the military if they can’t carry out orders.

They have to have lots of shots. They singled out COVID? That’s ridiculous…"
960,🐺@Lykios_' mom tried to backpedal and talk about zinc and ivermectin when he tried to tell her was COVID-positive. Then she heard him cough.
961,Take Action to Stop the WHO's Diabolical Global Pandemic Treaty; #StopTheTreaty https://t.co/Wu8VfL5OGd #covid #news #Pandemic
962,"KAMALA HARRIS: ""For Jamaica, one of the issues that has been presented as an issue that is economic in the way its impact has been the pandemic...we will assist Jamaica in Covid recovery by assisting in terms of the recovery efforts in Jamaica that have been essential.""🙄😂"
963,"@amarie420xoxo Yeah, I so badly wish death on you that I tried to get you to read a report by an ME who did autopsies on people who died of COVID in the hopes it would encourage you to do more to protect yourself. Still won't click on Twitter links like your onlyfans account, sorry!"
964,This is not a joke either. Having covid sucks
965,"@AusElectoralCom hi - I've just been diagnosed with covid, is it too late to register for a postal vote? What happens if you're in iso and can't vote on election day, will I get fined?"
966,Children’s activity levels have not recovered after end of Covid restrictions – study https://t.co/iR9XtonjAO
967,@mackaysuzie Wtf is wrong with the @ScottMorrisonMP Government the mob of tools that told people to claim their Super yo be able to survive over Covid. This current Government is all about big paying jobs for the z it’s snd a couple of Girls and looking after happy clappers
968,"Via #GeertVandenBossche: ""Open Letter to #Parents and #Pediatricians Regarding #COVID Vaccination - Part II: A Review and Update"" ( https://t.co/zGpvmMoEgF ) #SARSCoV2 #VaccineSideEffects"
969,"@joncoopertweets 100%!!!!!!  I think every person that has lost a loved one due to Covid because of @TuckerCarlson LIES!!! 

SUE HIM &amp; FOX NEWS!!!"
970,Why 1 million dead from COVID is so hard for our brains to understand | PBS NewsHour https://t.co/7MCRh1pKgn
971,"@9NewsMelb Meanwhile, there continues to be denial and complacency, false pretence that  COVID is no longer a threat. Denial does not get rid of a threat, it makes it worse."
972,@RonnyJacksonTX When his boss man Vladimir dog walked him across the stage in Helsinki or was it the time he told people to inject bleach to kill COVID or maybe when he said there were fine people on both sides.
973,"I'm 68, white male, with compassion &amp; working brain cells.
Congressmen, I can ID about 30% of this country who qualify for replacement. Most voted for TFG in 2016, 2020, believe JFK Jr. is alive, COVID was a conspiracy &amp; the GOP cares about them other than their votes. https://t.co/c6NnhuwEqV"
974,@IwantFabianojob @RuthLarsonNH @NHDems @GOP Hahahaha oh the CDC/FDA/Bill Gates and the rest of the system you think you’re fighting hasn’t approved it for humans for covid? The only think they have approved is masks and vaccines and neither work. What happened to follow the science?😂
975,"REGIS HEALTHCARE LTD ( $REG $REG.ax )  has released "" COVID-19 Cost Impacts and Status of Government Grants "" on 16/5/2022 at 9:22 am AEST #HealthCare"
976,@MarissaG_S_ Yeah. They couldn’t have fans because of campus Covid policy
977,@davidb734 I just want COVID gas prices back 😂😂
978,"@artymorg95 @GrFernandes75 @ConniePonder7 @adelebloch11 @FrankXMjr @RonnyJacksonTX @GOP So, you're belief is that our current inflation comes from 90s spending, not from covid spending.

Lol"
979,@taekge Yeah like ???? He said he got jaded after he caught covid at a rave and then adopted that policy for himself ?? I was like?? Not testing doesnt mean u wont have it you would js be unknowingly getting people sick?? Wtf 💀💀💀💀💀💀💀
980,"@lawwbae Maybe COVID tests help us better appreciate our gooey bits..

..or like, not 🤧"
981,@thomasbeagle The new target is a vaccine that means your never get a covid infection again. Low probability of that happening though.
982,@DrLisOchoa @nurseytess @Drnicolecb @drtracykpaul I’m racking my brain out here thinking of the things I used during Covid when I lost my supply. I ordered a supplement called “legendairymilk cash cow” its fenugreek free bc fenugreek can cause 45% of ppl to have adverse effects less milk! If she chooses a supplement avoid it
983,"we thought it was a cold
its Covid
im vaccinated 
still not doing too well.
not that anyone cares.
im afraid."
984,"@kpop_flex From 5 hours concert to 3 hours ON THAT VERY DAY! I'm still not sure why. Because I wouldn't want to travel from SKorea to Germany just to perform for 15 (!) minutes! I mean, sure a band can't perform due to Covid, but to change the timeline last minute is just not okay. +"
985,@sezzoooooooooo KEEP YOUR COVID AWAY FROM HIM
986,@jaylauscher @TomasKozak77 @IbnGhaznavi @winger909 @reporterchris Because you had the refs on your side bozo Covid cups don’t count
987,Children’s activity levels have not recovered after end of Covid restrictions – study https://t.co/VCn9yIjQQ3
988,"Mornings with @GraemeGoodings 

- Coalition Super Home Buying Scheme @McKellInstitute
- National Road Safety Week @RAAofSA 
- Are drive-thru supermarkets the way of the future? 
- State parliament showdown looms on changes to COVID-19 breach laws @andrew_hough 

📞8223 0000"
989,Covid is solving problems for the US. Hate it but it’s true https://t.co/qg4SXKMgoB
990,Pls donate if you can to my cousin who was hospitalized for two months in a coma due to covid. She has a long recovery ahead of her.🖤https://t.co/Fj7eiVWmac
991,@tamsieray That is your prerogative.  I mask and still got Covid.
992,How does the CDC reconcile its wastewater tracker showing exponential growth of COVID with its community tracker?
993,@Mitchappens @beachbum77chill @CNN Old man said “I am tired of these Covid accusations” and finally ended it …
