,Tweets
4608,"@FrshBakedDisney Like clock work. This AND the day of cancel stike are what I really dislike. My son woke up with a 102 fever yesterday (non covid) on our RES day, so our family got a strike. Never gonna hit 2 in 90 days, but let me cancel and get someone else a chance at last min reservations"
4609,i may have covid or strep throat right before my last final 💀 why me
4610,"The Covid finally got me. Tried to watch a Zack Synder movie to test it out, but thankfully my sense of taste is still intact."
4611,"A theory I heard yesterday which rings true to me is that COVID stimulus and relief did a little too much to boost stock market prices in 2021 and that the recent stock market fall is market correction. If this levels off it would be welcome, I just hope that is what happens."
4612,"No not at all! Think of the 70s, huge financial and work place turmoil, globally. The Vietnam war and 2008 financial crash. Their policy on dealing with covid was asinine, childish and #evil. They deserve little praise and no support. https://t.co/azzUDJcbBW"
4613,lmaoooo our whole house has Covid
4614,"Baby died in bath when Covid jab made mother faint | News | The Times

This is horrible 🙏🏻🙏🏻🙏🏻 https://t.co/cqbDjXEao7"
4615,"why you got a mask on in your profile pic, you gonna catch covid through twitter?"
4616,"@RichArjay @AP Actually, the number of covid cases has recently increased in the OC.

This seems like a white supremacists copycat attack. Odds are it won't be the last. 😕"
4617,"@VictorianCHO And that's why no masks indoors? So do you feel comfortable Australia having the highest infection rate per capita in the world, and the lack of measures against covid that we 100% know it works??? ANY scientific explanation?"
4618,@NextGenAmerica Same way I feel about COVID-19 and masks is the same way I feel about abortions or not- it should be the decision of the female. It’s her body and her decision. Makes sense to me. #prochoice
4619,‘American Idol’ Recap: 2 Artists With COVID-19 Move On To The Top 5 https://t.co/kkHBtjADsB via @HollywoodLife
4620,@JasonWWalton1 @JonRFleming @RAM0667 @ArtysHouse @MrAntiWoke @MinnesotaExpat @fishyfish67 @InCytometry @ShastaGecko @Anvndarnamn5 @JohnOz1900 @SndhsBl @Jaisans @cbeckj @USAMRIIDca @glinch72 @Alfred_StatesX @ic_lib @David4677484957 @DebraMMason1 @Guardia56241490 @DelusionsMass @Trumpbangskids @ChrisBBacon3 @VictorJennpaul @6lennybravo @Lorrilala @Neilcharles1450 @aSinister @girl_pilled @BL20422822 @RustyAway @theDVSMarcus @Barbarajdurkin @MikeDel21893959 @insane_voice @EducatingTrump2 @MedBennett @SampsonRamm @CorpulentWidow @NavyBrat59 @ItsTheAtmospher @DeniersAreDerp @GSwarthout @JeffBernard1 @Based_inReality @RobertVonB1 @BellRoniBell @Jonnyporkchop @DamienHamilto17 The vaccines are not experimental and hydroxychloroquine has been shown to totally useless against covid.
4621,Long COVID causes serious cognitive impairment: study | CTV News https://t.co/d6qbDxe1KW
4622,@richvillodas @algord0n @MarkGRyan Was at Saint Church pre Covid.  Al and team are brilliant and humble
4623,"@ilovedonrickles I should add, our district that hasn’t had a Covid notification since 2/28, looking back at emails.  1st of the year they came like wildfire, especially that 1st week post break with 30+ a day"
4624,@plstellmemyname That’s us today. Have friends from WI that I haven’t seen since a year before covid. Good times.
4625,Smirko hasn't had time or courage to look at the latest graphs.  Australia is worst case scenario!  COVID is rife. https://t.co/sX7Ul0GCcR
4626,@Thoughtfulnz Anyone done modelling on how long it will take for a decent % of the pop to become disabled by covid?
4627,@PeteMacManus Another thing that the covid word from home era has fixed. Tradie doesn't come? Doesn't matter I was going to be here anyway. A had a guy a week ago who didn't come and didn't even call until the next day. Didn't care.
4628,@Badabing000 @SkyNews No because cancer is a disease where as long covid is made up. I’ve reported you
4629,@StaceyRoedel @markbabb15 @TomG61356162 @greggutfeld And we all know how wonderfully Cuomo managed the virus in NYC. Putting Covid positive patients back in nursing homes. Disastrous. He has several other options and refused to use them.
4630,@MinnieResists @LuannaSheridan1 you gave him a great gift when you doubled down in the covid reigme. He is now monster you can't slay
4631,@kindred_health @YaleMed @hmkyale @VirusesImmunity Are the vaccine injury and long covid programs separate from each other?
4632,@Losuetwing @1CeliaGreen That parents would rather see their kids sick than have them wear a mask. Maybe that’s not it. It may be that they consider mask wearing worse than having COVID. It’s complicated. I don’t like being judgy
4633,"New Oilers playoff strategy: We get the cup, fans get the covid 🙄 https://t.co/RiB2u0FHY5"
4634,@BlazetheD @droppcat @louie_points I didn't know covid made your brain smooth like glass
4635,"@brithume Yeah f those younger people who could get sick, infect others, die, or end up with long covid and other permanent health issues. Right, brit? Oh, and also f those old people who have lived life. They could die to save the economy. Right? The right wing mindset."
4636,"Jahitler ardern basically said the same thing,if you are vaccinated you won’t get as sick but as of yesterday we have 458 dead triple jabbed from COVID,249 two times jabbed from COVID and 209 not vaxxed dead from COVID,something wrong with this picture. https://t.co/BorEbIHD4Z"
4637,Just removed my idiot brother from IG. My pro mask post offended him. His family doesn’t mask anymore &amp; he’s just had covid which was “no big deal”. Worst part is he’s now telling our elderly parents they’re “crazy” for being cautious. Tried to educate before I blocked but … 🤷🏼‍♀️
4638,@MeatMechSuit @dimsie @nzlabour I feel for the teachers getting infected and reinfected in the course of their work. Some of them will get Long Covid.
4639,Scientists urge China to replace its faltering Covid vaccines | Financial Times https://t.co/EYftln7bo0
4640,"@nebula1979 @owenparkes123 That may not be his best role but he could have got on the ball and helped us keep it more. Before that, wolves game aside, I thought he’d done okay. But it’s a small sample due to injuries/covid"
4641,@Matt18548209 @brianlilley Is that when the pm got Covid or ran away from protesters rather then talk to them? That one?
4642,We expected different when similar trends are also being experienced by our neighbors. Time to temporarily reinstate Covid-19 testing requirements for persons traveling to our jurisdiction. https://t.co/4dEX0OHT3I
4643,"@XenGGs You were so happy about the negativity of your Covid test, we didn’t want to spoil the happiness by telling you it was an IQ test."
4644,"@dragonandtonic @1CeliaGreen It's a mild illness for most people, but the risk are even less for children.
56 children have died in E&amp;W due to Covid 19. Out of an estimated 10 million odd infections.
Self reported (not a clinical diagnosis) estimates of Long Covid haven't been studied enough."
4645,@KevinSixx13 And worry about getting covid. 🙄
4646,5/by 2018 things started to change. The Trump Movement into 2020 made my skin color take on a new tone. When George Floyd and Brianna Taylor's brutal deaths along with many others and still more I felt suicidal lost angry and helpless all over again. COVID 19 and Donald Trump
4647,@Mayhem4Markets @ayeshatariq @MomAngtrades @Barchart @MenthorQpro @TheMarketDog @Callum_Thomas @dafster17 @jennablan @GunjanJS @GinaMartinAdams Market cap weighted index is more concentrated. Upside covid bubble more concentrated. % losers off high less relevant?
4648,@v3xdd @GT97322191 @ssg10 @MarketRebels @CathieDWood Yah not a bad potential swing it went near its covid lows right??
4649,"@DrKarleenG @DrNShenker @BAPM_Official @APPGIFI @RCPCHtweets @DHSCgovuk Fortunately, the Covid pandemic showed us that the UK is really good at prioritising new mothers and infants in an emergency...oh, wait..."
4650,@wesstreeting I went through it on my own while hospitals tried to minimise the risk of spreading covid. It was difficult I was thankful my treatment continued through first lockdown
4651,"What's obviously difficult about it is that with things like covid it's good that they disallowed anti-vax propaganda, but like much of emergency covid measures there's no reason it'll now stop with covid. But I just don't think this point in particular has quite clicked yet."
4652,"It started with Trump, and the horror of the bourgeoisie at recognizing the tools of manufacturing consent had gotten away from them, and accelerated by covid. By now the precedent is well in place to suppress 'Epstein didn't kill himself' as misinformation if it happened now."
4653,@priyashmita @chhuti_is Unfortunately Covid has rationalised many discriminating practices in many places.
4654,"@Rosenlaw I can’t teach without vaccinations, including Covid, as well as, random drug testing and fingerprinting. I am free to chose not to comply and teach elsewhere. Their choice."
4655,"@alicelydiajoy ST Veronica is my patron Saint. Back before covid, I was ministering the chalice at church and as I wiped the rim with the purificatior I had a sense of that woman who wiped the face of Christ. 1/2"
4656,"@thonyNFT @garyvee @veecon We almost couldn't go because of the covid rules, and this was very hard for @thonyNFT since he's struggling a lot with his mental issues, so we're really excited and grateful to be able to attend @veecon 🙏🏽🥰✨️ can't wait!!"
4657,"@lerizzle @DebbieE98523877 @AmyHawl98451036 @ABDr_Cmrbdties I mean an actual cold isn’t going to kill your coworker, classmate. With Covid you just don’t know who’s going to pull the short straw."
